User_id,Year,Month,Tweet_count,Hashtag_count,Percent_mobile,Retweet_count,Location_sharing_count,Quote_count,Percent_tweets
62724059,2020,11,32,24,1.0,20336.0,0,3,0.0019753086419753087
63571061,2020,5,72,23,0.9722222222222222,190.0,0,3,0.004804484185239557
63571061,2020,6,110,29,1.0,304.0,0,6,0.007340184171893768
63701775,2020,3,20,4,1.0,291441.0,0,1,0.000501743558867063
63701775,2020,4,11,1,1.0,326351.0,0,0,0.00027595895737688467
63701775,2020,5,5,1,1.0,131320.0,0,2,0.00012543588971676575
63701775,2020,6,4,0,1.0,26540.0,0,1,0.00010034871177341261
63701775,2020,7,5,1,1.0,143815.0,0,0,0.00012543588971676575
63701775,2020,8,6,7,1.0,6333.0,0,1,0.00015052306766011892
63701775,2020,9,7,2,1.0,43420.0,0,3,0.00017561024560347206
63701775,2020,10,14,6,1.0,287919.0,0,1,0.0003512204912069441
63701775,2020,11,19,7,1.0,147854.0,0,1,0.0004766563809237099
64083835,2020,6,140,3,1.0,196.0,0,0,0.0005208992208835939
64434270,2009,8,2,0,0.0,0.0,0,0,0.6666666666666666
64701971,2020,2,27,15,1.0,2507.0,0,6,0.0019241733181299887
64701971,2020,3,50,20,1.0,8201.0,0,4,0.003563283922462942
64701971,2020,4,1,0,1.0,167.0,0,0,7.126567844925884e-05
64701971,2020,5,2,0,1.0,943.0,0,0,0.00014253135689851768
64701971,2020,6,6,0,1.0,672.0,0,1,0.00042759407069555304
64701971,2020,7,15,2,1.0,8235.0,0,1,0.0010689851767388826
64701971,2020,8,8,2,1.0,2590.0,0,2,0.0005701254275940707
64701971,2020,9,8,0,1.0,6214.0,0,1,0.0005701254275940707
64701971,2020,10,8,3,1.0,1206.0,0,0,0.0005701254275940707
64701971,2020,11,9,5,1.0,24753.0,0,0,0.0006413911060433296
65141130,2020,9,32,12,1.0,73.0,0,1,0.0017695200176952002
65141130,2020,10,61,26,1.0,195.0,0,2,0.003373147533731475
65141130,2020,11,81,37,1.0,1418.0,0,0,0.004479097544790976
65141130,2020,12,26,11,1.0,60.0,0,0,0.00143773501437735
66517499,2016,4,21,31,1.0,0.0,0,0,0.002438741145047033
66517499,2016,5,81,37,0.9876543209876543,1.0,0,0,0.009406572988038556
66517499,2016,6,9,1,1.0,0.0,0,0,0.0010451747764487283
66517499,2016,7,18,16,0.8888888888888888,3.0,0,0,0.0020903495528974566
66517499,2016,8,14,19,1.0,0.0,0,0,0.0016258274300313552
66517499,2016,9,3,7,1.0,1.0,0,0,0.00034839159214957615
66517499,2016,10,15,7,1.0,1.0,0,0,0.0017419579607478807
66517499,2016,11,3,1,1.0,0.0,0,0,0.00034839159214957615
66517499,2017,12,17,14,1.0,1544.0,0,1,0.0019742190221809313
66517499,2018,1,13,3,1.0,2045.0,0,0,0.00150969689931483
66517499,2018,3,3,4,1.0,1666.0,0,0,0.00034839159214957615
66517499,2018,5,1,0,1.0,0.0,0,0,0.00011613053071652537
69172612,2018,3,1,1,0.0,0.0,0,0,4.697129114685105e-06
70031747,2020,5,3,0,1.0,24047.0,0,0,4.458314757021846e-05
70031747,2020,6,1,0,1.0,2570.0,0,0,1.4861049190072819e-05
71161095,2020,6,6,1,1.0,21.0,0,0,0.00043956043956043956
71287196,2017,1,1,1,0.0,0.0,0,0,2.4779462781246902e-05
76499936,2020,3,7,0,1.0,1266.0,0,1,0.00018818721939941393
76499936,2020,4,8,1,1.0,26358.0,0,3,0.0002150711078850445
76499936,2020,5,9,0,1.0,8833.0,0,0,0.00024195499637067505
76499936,2020,6,4,2,1.0,233.0,0,1,0.00010753555394252224
77143530,2020,3,2,1,1.0,86.0,0,0,0.00034656038814763474
77557278,2020,5,4,0,1.0,7817.0,0,0,0.0008380473496752566
77557278,2020,6,8,0,1.0,125072.0,0,1,0.0016760946993505132
80051699,2009,10,24,0,0.0,0.0,0,0,0.12244897959183673
81888818,2020,6,3,1,1.0,30296.0,0,1,9.959167413604223e-05
86208515,2019,5,1,0,1.0,0.0,0,0,0.00018446781036709093
86208515,2019,7,1,0,1.0,0.0,0,0,0.00018446781036709093
86208515,2019,8,2,0,1.0,0.0,0,0,0.00036893562073418186
86208515,2019,10,1,0,1.0,0.0,0,0,0.00018446781036709093
86208515,2020,2,1,0,1.0,0.0,0,0,0.00018446781036709093
86208515,2020,6,4,0,1.0,2.0,0,0,0.0007378712414683637
86492181,2020,7,16,8,1.0,4959.0,0,0,0.0006687565308254964
86492181,2020,8,39,2,1.0,1782.0,0,5,0.0016300940438871473
86492181,2020,9,21,6,1.0,2141.0,0,0,0.0008777429467084639
86492181,2020,10,28,7,1.0,3454.0,0,0,0.0011703239289446185
86492181,2020,11,17,9,1.0,734.0,0,1,0.0007105538140020899
86520607,2018,9,22,8,0.5454545454545454,2110.0,0,1,0.011241696474195196
87976010,2020,6,4,7,1.0,4409.0,0,0,8.271298593879239e-05
88777506,2020,10,57,5,1.0,2524.0,0,14,0.011813471502590673
88777506,2020,11,59,3,1.0,419.0,0,18,0.0122279792746114
88777506,2020,12,81,7,1.0,695.0,0,28,0.016787564766839378
89513645,2019,10,1,0,1.0,438.0,0,0,4.1902367483762834e-05
89513645,2020,10,65,37,1.0,544667.0,0,7,0.0027236538864445843
89513645,2020,11,44,14,1.0,1745.0,0,3,0.0018437041692855646
90197913,2009,11,2,0,0.0,1.0,0,0,1.0
91010836,2020,9,46,2,1.0,29678.0,0,5,0.004398126015871498
91010836,2020,10,108,12,1.0,7403.0,0,17,0.010326034993785257
91010836,2020,11,29,3,1.0,6189.0,0,4,0.0027727316187015965
92415862,2020,11,2,0,1.0,2.0,0,1,6.763154335181928e-05
93017945,2020,7,7,0,1.0,84.0,0,0,0.0005000714387769681
93017945,2020,8,51,5,1.0,804.0,0,2,0.0036433776253750536
93017945,2020,9,49,0,1.0,3960.0,0,5,0.003500500071438777
93017945,2020,10,28,1,1.0,292655.0,0,1,0.0020002857551078726
93017945,2020,11,17,0,1.0,6426.0,0,2,0.0012144592084583513
95507072,2020,4,1,0,1.0,27.0,0,1,7.050793919395324e-06
95507072,2020,5,1,0,1.0,30.0,0,0,7.050793919395324e-06
95671022,2020,5,1,2,1.0,25.0,0,0,3.2589212970506765e-05
107544554,2019,4,6,1,1.0,205.0,0,1,0.003031834259727135
107544554,2019,5,3,0,0.6666666666666666,280.0,0,0,0.0015159171298635675
107544554,2019,6,12,2,0.4166666666666667,291.0,0,1,0.00606366851945427
107544554,2019,7,11,1,0.9090909090909091,533.0,0,3,0.0055583628094997475
107544554,2019,8,2,0,1.0,65.0,0,0,0.001010611419909045
107544554,2019,9,3,0,1.0,135.0,0,1,0.0015159171298635675
107544554,2019,10,6,0,1.0,1327.0,0,3,0.003031834259727135
107544554,2019,11,13,0,1.0,460.0,0,1,0.006568974229408792
107544554,2019,12,3,1,1.0,86.0,0,1,0.0015159171298635675
107544554,2020,1,4,0,1.0,273.0,0,0,0.00202122283981809
107544554,2020,2,5,0,1.0,819.0,0,3,0.0025265285497726125
107544554,2020,3,10,2,1.0,2870.0,0,3,0.005053057099545225
107544554,2020,4,13,2,1.0,851.0,0,5,0.006568974229408792
107544554,2020,5,16,5,1.0,594.0,0,3,0.00808489135927236
107544554,2020,6,27,4,1.0,1023.0,0,1,0.013643254168772108
107544554,2020,7,15,1,1.0,1102.0,0,5,0.007579585649317837
107544554,2020,8,10,4,1.0,1826.0,0,0,0.005053057099545225
107544554,2020,9,7,0,1.0,296.0,0,2,0.0035371399696816574
107544554,2020,10,9,1,1.0,991.0,0,3,0.004547751389590703
107544554,2020,11,11,2,1.0,528.0,0,2,0.0055583628094997475
108968664,2016,5,56,18,0.30357142857142855,1089.0,0,0,0.024117140396210164
108968664,2016,6,93,37,0.34408602150537637,1603.0,0,4,0.040051679586563305
108968664,2016,7,18,4,0.4444444444444444,358.0,0,0,0.007751937984496124
108968664,2016,8,3,1,1.0,145.0,0,0,0.0012919896640826874
108968664,2016,11,1,0,0.0,5.0,0,0,0.0004306632213608958
108968664,2017,4,2,0,0.0,64.0,0,0,0.0008613264427217916
108968664,2017,5,12,1,0.0,3941.0,0,0,0.00516795865633075
108968664,2017,6,1,0,0.0,3.0,0,0,0.0004306632213608958
108968664,2017,9,1,0,0.0,112.0,0,0,0.0004306632213608958
108968664,2017,12,1,0,0.0,68.0,0,0,0.0004306632213608958
108968664,2018,1,1,0,0.0,21.0,0,0,0.0004306632213608958
108968664,2018,3,2,0,0.0,100.0,0,0,0.0008613264427217916
108968664,2019,2,1,0,1.0,5.0,0,0,0.0004306632213608958
108968664,2019,5,1,0,0.0,185.0,0,0,0.0004306632213608958
108968664,2019,7,1,0,0.0,54.0,0,0,0.0004306632213608958
108968664,2019,10,1,0,1.0,3.0,0,0,0.0004306632213608958
108968664,2020,4,2,0,1.0,62.0,0,0,0.0008613264427217916
108968664,2020,7,1,0,1.0,0.0,0,0,0.0004306632213608958
110674921,2020,10,99,42,1.0,8836.0,0,0,0.0010869684559558187
110674921,2020,11,36,10,1.0,861.0,0,0,0.00039526125671120676
111906894,2020,3,37,0,1.0,24265.0,0,0,0.00060033748701973
111906894,2020,4,103,0,1.0,73959.0,0,0,0.0016712097611630322
111906894,2020,5,33,0,1.0,40873.0,0,0,0.000535436137071651
111906894,2020,6,22,0,1.0,12977.0,0,0,0.00035695742471443406
113771891,2020,6,2,6,1.0,134.0,0,0,6.063913649869626e-05
115193742,2020,1,1,0,1.0,64.0,0,0,8.846426043878273e-05
118779247,2020,2,4,5,1.0,793.0,0,0,0.0014603870025556773
118779247,2020,3,2,0,1.0,266.0,0,0,0.0007301935012778386
118779247,2020,4,4,1,1.0,435.0,0,1,0.0014603870025556773
118779247,2020,5,13,4,1.0,872.0,0,1,0.004746257758305951
118779247,2020,6,8,4,1.0,896.0,0,0,0.0029207740051113546
118779247,2020,7,8,17,1.0,958.0,0,0,0.0029207740051113546
118779247,2020,8,2,0,1.0,510582.0,0,0,0.0007301935012778386
118779247,2020,9,8,8,1.0,777.0,0,2,0.0029207740051113546
118779247,2020,10,10,6,1.0,779.0,0,0,0.0036509675063891934
118779247,2020,11,3,4,1.0,160.0,0,1,0.001095290251916758
120295432,2020,11,132,27,1.0,511477.0,0,31,0.005533199195171026
120295432,2020,12,64,19,1.0,137176.0,0,17,0.0026827632461435278
121764862,2020,9,11,0,1.0,90.0,0,0,0.0002117624410434113
121764862,2020,10,53,2,1.0,1167.0,0,1,0.0010203099432091636
121764862,2020,11,86,11,1.0,1658.0,0,4,0.0016555972663393973
121764862,2020,12,23,4,1.0,179.0,0,3,0.00044277601309076906
124526312,2020,9,6,0,1.0,119939.0,0,0,0.0002294279596206791
124526312,2020,10,19,5,1.0,104833.0,0,0,0.0007265218721321505
124526312,2020,11,7,7,1.0,142621.0,0,1,0.0002676659528907923
127878927,2010,5,1,0,0.0,0.0,0,0,0.041666666666666664
127878927,2015,1,1,2,1.0,3.0,0,0,0.041666666666666664
127878927,2015,4,1,1,1.0,48.0,0,0,0.041666666666666664
127878927,2016,4,1,4,0.0,0.0,0,0,0.041666666666666664
127878927,2016,9,1,0,1.0,2957.0,0,1,0.041666666666666664
127878927,2016,10,2,0,1.0,30139.0,0,0,0.08333333333333333
127878927,2016,11,1,0,1.0,54.0,0,0,0.041666666666666664
127878927,2017,1,1,0,0.0,22745.0,0,0,0.041666666666666664
127878927,2017,3,1,0,1.0,909.0,0,0,0.041666666666666664
127878927,2017,4,3,0,1.0,4227.0,0,0,0.125
127878927,2017,5,1,0,1.0,12.0,0,1,0.041666666666666664
127878927,2017,6,2,1,1.0,69212.0,0,0,0.08333333333333333
127878927,2017,8,2,1,1.0,6632.0,0,0,0.08333333333333333
127878927,2019,1,3,1,1.0,25369.0,0,1,0.125
127878927,2020,5,1,0,1.0,6865.0,0,0,0.041666666666666664
129728441,2011,6,5,0,0.4,0.0,0,0,0.056179775280898875
129728441,2011,7,1,0,0.0,0.0,0,0,0.011235955056179775
129728441,2011,11,14,0,0.0,0.0,0,0,0.15730337078651685
129728441,2011,12,2,0,0.0,0.0,0,0,0.02247191011235955
129728441,2012,1,5,0,0.0,1.0,0,0,0.056179775280898875
129728441,2012,2,3,0,0.0,0.0,0,0,0.033707865168539325
129728441,2012,3,54,0,0.8518518518518519,0.0,3,0,0.6067415730337079
132246854,2015,3,3,0,1.0,20.0,0,0,0.004484304932735426
132246854,2015,12,1,0,1.0,8.0,0,0,0.0014947683109118087
132246854,2017,8,3,0,1.0,2.0,0,0,0.004484304932735426
132981408,2010,4,5,0,0.0,1.0,0,0,0.45454545454545453
132981408,2010,6,3,0,0.0,0.0,0,0,0.2727272727272727
132981408,2010,9,1,0,0.0,0.0,0,0,0.09090909090909091
133058911,2010,9,2,1,0.0,0.0,0,0,0.011363636363636364
133058911,2010,10,1,0,0.0,0.0,0,0,0.005681818181818182
133058911,2014,8,3,1,0.0,0.0,0,0,0.017045454545454544
137214792,2019,8,1,0,1.0,19.0,0,0,3.520506953001232e-05
137214792,2019,9,11,5,1.0,119.0,0,1,0.00038725576483013556
137214792,2019,10,4,2,1.0,791.0,0,0,0.00014082027812004929
137214792,2019,11,9,5,1.0,108.0,0,0,0.0003168456257701109
137214792,2019,12,2,0,1.0,78.0,0,0,7.041013906002464e-05
137214792,2020,1,5,1,1.0,72.0,0,0,0.0001760253476500616
137214792,2020,2,3,1,1.0,31.0,0,0,0.00010561520859003696
137214792,2020,3,8,3,1.0,1406.0,0,0,0.00028164055624009857
137214792,2020,4,1,0,1.0,29.0,0,0,3.520506953001232e-05
137214792,2020,5,2,2,1.0,218.0,0,0,7.041013906002464e-05
137214792,2020,6,2,0,1.0,22.0,0,0,7.041013906002464e-05
137214792,2020,8,10,4,1.0,52.0,0,0,0.0003520506953001232
137214792,2020,9,3,0,1.0,32.0,0,0,0.00010561520859003696
138072143,2019,11,2,0,1.0,98.0,0,0,0.0007564296520423601
138072143,2020,3,1,0,1.0,98.0,0,0,0.00037821482602118004
138072143,2020,4,1,1,1.0,221.0,0,0,0.00037821482602118004
145427893,2019,11,1,1,1.0,193.0,0,0,0.0002033760423022168
145427893,2019,12,2,1,1.0,210.0,0,0,0.0004067520846044336
145427893,2020,2,1,0,1.0,154.0,0,0,0.0002033760423022168
145427893,2020,3,4,2,1.0,2710.0,0,0,0.0008135041692088672
145427893,2020,4,3,2,1.0,424.0,0,0,0.0006101281269066504
145427893,2020,5,2,2,1.0,100494.0,0,0,0.0004067520846044336
145427893,2020,6,7,2,1.0,5133.0,0,1,0.0014236322961155175
146586965,2020,1,2,0,1.0,9.0,0,0,0.000282845424975251
146586965,2020,3,1,0,1.0,4.0,0,0,0.0001414227124876255
146586965,2020,4,1,0,1.0,4.0,0,0,0.0001414227124876255
146586965,2020,5,1,0,1.0,0.0,0,0,0.0001414227124876255
150832830,2020,6,9,4,1.0,35070.0,0,0,0.00015832805573147562
152629297,2011,10,1,0,0.0,1.0,0,0,0.002849002849002849
152629297,2011,12,1,0,0.0,6.0,0,0,0.002849002849002849
152629297,2012,3,1,0,0.0,1751.0,0,0,0.002849002849002849
152629297,2012,4,5,0,0.0,25972.0,0,0,0.014245014245014245
152629297,2012,5,2,1,0.0,2154.0,0,0,0.005698005698005698
154426751,2020,11,7,4,1.0,605.0,0,0,7.682598913461011e-05
158110465,2020,5,4,0,1.0,73871.0,0,0,0.00021141649048625792
158110465,2020,6,12,2,1.0,11927.0,0,1,0.0006342494714587737
160311857,2020,5,30,4,1.0,1367352.0,0,2,0.0007553060248243913
160311857,2020,6,26,9,1.0,974487.0,0,1,0.0006545985548478059
162728717,2019,10,14,2,1.0,203.0,0,1,0.0008207773934455063
162728717,2019,11,6,0,1.0,1109.0,0,0,0.0003517617400480741
162728717,2019,12,6,1,1.0,125.0,0,0,0.0003517617400480741
162728717,2020,1,5,0,1.0,25573.0,0,2,0.0002931347833733951
162728717,2020,2,12,2,1.0,261.0,0,1,0.0007035234800961482
162728717,2020,3,5,3,1.0,118.0,0,0,0.0002931347833733951
162728717,2020,4,2,0,1.0,166.0,0,0,0.00011725391334935803
162728717,2020,5,8,0,1.0,167.0,0,1,0.0004690156533974321
162728717,2020,6,18,4,1.0,746.0,1,1,0.0010552852201442223
162728717,2020,7,4,1,1.0,1317.0,0,0,0.00023450782669871606
162728717,2020,8,19,5,1.0,161.0,0,1,0.0011139121768189014
162728717,2020,9,31,10,1.0,2962.0,0,2,0.0018174356569150495
162728717,2020,10,9,2,1.0,70.0,0,1,0.0005276426100721111
162728717,2020,11,14,14,1.0,184.0,0,1,0.0008207773934455063
163570705,2020,5,96,22,1.0,486173.0,0,33,0.012411118293471234
163570705,2020,6,86,25,1.0,2098.0,0,32,0.011118293471234648
168016754,2013,8,15,0,1.0,9.0,0,0,0.10869565217391304
168016754,2013,9,1,0,1.0,0.0,0,0,0.007246376811594203
168016754,2013,10,1,0,1.0,1.0,0,0,0.007246376811594203
171671077,2017,4,31,0,1.0,4.0,0,0,0.0030993801239752048
171671077,2017,5,68,0,1.0,12.0,0,0,0.006798640271945611
171671077,2017,6,65,0,1.0,7.0,0,0,0.006498700259948011
171671077,2017,7,33,0,1.0,6.0,0,0,0.0032993401319736052
171671077,2017,8,3,0,1.0,8.0,0,0,0.00029994001199760045
172511244,2020,11,178,4,1.0,46135.0,0,114,0.004669342357230923
174027585,2020,5,18,3,1.0,841.0,0,2,0.00041997200186654225
174027585,2020,6,39,5,1.0,378635.0,0,2,0.0009099393373775082
174627477,2020,2,1,3,1.0,6.0,0,1,6.506180871828237e-05
174627477,2020,3,3,0,1.0,16.0,0,1,0.0001951854261548471
174627477,2020,4,4,4,1.0,17.0,0,0,0.0002602472348731295
174627477,2020,5,9,17,1.0,41.0,0,0,0.0005855562784645413
174627477,2020,6,6,4,1.0,51.0,0,0,0.0003903708523096942
178537130,2020,5,2,0,1.0,319762.0,0,0,0.0001731451822353043
178537130,2020,6,1,4,1.0,1558.0,0,0,8.657259111765215e-05
183398746,2019,5,5,1,0.0,8346.0,0,0,0.0005322546306152864
183398746,2019,6,6,2,0.3333333333333333,643.0,0,0,0.0006387055567383436
183398746,2019,7,9,3,0.4444444444444444,943.0,0,0,0.0009580583351075154
183398746,2019,8,15,8,1.0,773.0,0,0,0.001596763891845859
183398746,2019,9,15,8,1.0,757.0,0,0,0.001596763891845859
183398746,2019,10,19,5,1.0,1217.0,0,0,0.002022567596338088
